,org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
10887,10910,COMPLETE,O_CREATED,2011-11-23 15:04:43.873000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10888,10910,COMPLETE,O_SENT,2011-11-23 15:04:43.921000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10889,10971,COMPLETE,O_CANCELLED,2011-12-16 13:52:14.287000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10890,10971,COMPLETE,O_SELECTED,2011-12-16 13:52:14.287000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10891,10971,COMPLETE,O_CREATED,2011-12-16 13:52:15.418000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10892,10971,COMPLETE,O_SENT,2011-12-16 13:52:15.446000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10893,112,COMPLETE,O_CANCELLED,2012-01-16 09:15:20.576000+01:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10894,10863,COMPLETE,O_SELECTED,2011-11-23 15:06:44.202000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10895,10863,COMPLETE,O_CREATED,2011-11-23 15:06:45.621000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10896,10863,COMPLETE,O_SENT,2011-11-23 15:06:45.654000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10897,10932,COMPLETE,O_SELECTED,2011-12-22 16:32:08.674000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10898,10932,COMPLETE,O_CANCELLED,2011-12-22 16:32:08.674000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10899,10932,COMPLETE,O_CREATED,2011-12-22 16:32:09.920000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10900,10932,COMPLETE,O_SENT,2011-12-22 16:32:09.965000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10901,11049,COMPLETE,O_SENT_BACK,2012-01-02 16:47:13.365000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10902,10972,COMPLETE,O_ACCEPTED,2012-01-06 10:00:32.506000+01:00,2011-11-23 14:59:38.534000+01:00,188464,17400
10903,10910,COMPLETE,O_SELECTED,2011-11-23 15:33:16.035000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10904,10910,COMPLETE,O_CREATED,2011-11-23 15:33:16.933000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10905,10910,COMPLETE,O_SENT,2011-11-23 15:33:17.481000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10906,10909,COMPLETE,O_SELECTED,2011-11-29 14:18:51.340000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10907,10909,COMPLETE,O_CANCELLED,2011-11-29 14:18:51.340000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10908,10909,COMPLETE,O_CREATED,2011-11-29 14:18:52.651000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10909,10909,COMPLETE,O_SENT,2011-11-29 14:18:52.729000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10910,11259,COMPLETE,O_SENT_BACK,2011-12-05 10:18:54.155000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10911,10138,COMPLETE,O_DECLINED,2011-12-07 09:51:02.395000+01:00,2011-11-23 15:23:17.341000+01:00,188470,17800
10912,10982,COMPLETE,O_SELECTED,2011-11-23 18:05:26.497000+01:00,2011-11-23 15:50:55.303000+01:00,188476,20000
10913,10982,COMPLETE,O_CREATED,2011-11-23 18:05:27.880000+01:00,2011-11-23 15:50:55.303000+01:00,188476,20000
10914,10982,COMPLETE,O_SENT,2011-11-23 18:05:27.907000+01:00,2011-11-23 15:50:55.303000+01:00,188476,20000
10915,10789,COMPLETE,O_SENT_BACK,2011-12-09 12:13:46.882000+01:00,2011-11-23 15:50:55.303000+01:00,188476,20000
10916,10138,COMPLETE,O_DECLINED,2011-12-13 16:30:38.089000+01:00,2011-11-23 15:50:55.303000+01:00,188476,20000
10917,10910,COMPLETE,O_SELECTED,2011-11-23 16:03:17.431000+01:00,2011-11-23 15:55:07.043000+01:00,188479,5000
10918,10910,COMPLETE,O_CREATED,2011-11-23 16:03:18.387000+01:00,2011-11-23 15:55:07.043000+01:00,188479,5000
10919,10910,COMPLETE,O_SENT,2011-11-23 16:03:18.414000+01:00,2011-11-23 15:55:07.043000+01:00,188479,5000
10920,11189,COMPLETE,O_CANCELLED,2011-12-22 11:05:24.174000+01:00,2011-11-23 15:55:07.043000+01:00,188479,5000
10921,11169,COMPLETE,O_SELECTED,2011-11-23 16:15:22.384000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10922,11169,COMPLETE,O_CREATED,2011-11-23 16:15:23.620000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10923,11169,COMPLETE,O_SENT,2011-11-23 16:15:23.657000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10924,10859,COMPLETE,O_CANCELLED,2011-12-06 16:24:21.401000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10925,10859,COMPLETE,O_SELECTED,2011-12-06 16:24:21.401000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10926,10859,COMPLETE,O_CREATED,2011-12-06 16:24:23.274000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10927,10859,COMPLETE,O_SENT,2011-12-06 16:24:23.681000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10928,10932,COMPLETE,O_CANCELLED,2011-12-16 16:14:16.250000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10929,10932,COMPLETE,O_SELECTED,2011-12-16 16:14:16.250000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10930,10932,COMPLETE,O_CREATED,2011-12-16 16:14:17.143000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10931,10932,COMPLETE,O_SENT,2011-12-16 16:14:17.192000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10932,10861,COMPLETE,O_CANCELLED,2012-01-05 15:30:38.116000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10933,10861,COMPLETE,O_SELECTED,2012-01-05 15:30:38.116000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10934,10861,COMPLETE,O_CREATED,2012-01-05 15:30:39.722000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10935,10861,COMPLETE,O_SENT,2012-01-05 15:30:39.751000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10936,11202,COMPLETE,O_SELECTED,2012-01-19 14:53:48.172000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10937,11202,COMPLETE,O_CANCELLED,2012-01-19 14:53:48.172000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10938,11202,COMPLETE,O_CREATED,2012-01-19 14:53:49.830000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10939,11202,COMPLETE,O_SENT,2012-01-19 14:53:49.861000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10940,112,COMPLETE,O_CANCELLED,2012-02-19 09:15:24.248000+01:00,2011-11-23 15:56:48.528000+01:00,188485,7000
10941,11169,COMPLETE,O_SELECTED,2011-11-23 17:01:22.506000+01:00,2011-11-23 16:42:30.024000+01:00,188491,10000
10942,11169,COMPLETE,O_CREATED,2011-11-23 17:01:23.843000+01:00,2011-11-23 16:42:30.024000+01:00,188491,10000
10943,11169,COMPLETE,O_SENT,2011-11-23 17:01:23.868000+01:00,2011-11-23 16:42:30.024000+01:00,188491,10000
10944,112,COMPLETE,O_CANCELLED,2011-12-24 09:15:25.821000+01:00,2011-11-23 16:42:30.024000+01:00,188491,10000
10945,11120,COMPLETE,O_SELECTED,2011-11-24 11:43:40.682000+01:00,2011-11-23 16:47:48.109000+01:00,188497,7000
10946,11120,COMPLETE,O_CREATED,2011-11-24 11:43:41.898000+01:00,2011-11-23 16:47:48.109000+01:00,188497,7000
10947,11120,COMPLETE,O_SENT,2011-11-24 11:43:41.925000+01:00,2011-11-23 16:47:48.109000+01:00,188497,7000
10948,11049,COMPLETE,O_SENT_BACK,2011-11-29 11:07:40.154000+01:00,2011-11-23 16:47:48.109000+01:00,188497,7000
10949,10972,COMPLETE,O_ACCEPTED,2011-12-02 09:50:21.356000+01:00,2011-11-23 16:47:48.109000+01:00,188497,7000
10950,11119,COMPLETE,O_SELECTED,2011-11-24 18:21:59.938000+01:00,2011-11-23 16:52:00.696000+01:00,188500,500
10951,11119,COMPLETE,O_CREATED,2011-11-24 18:22:00.984000+01:00,2011-11-23 16:52:00.696000+01:00,188500,500
10952,11119,COMPLETE,O_SENT,2011-11-24 18:22:01.008000+01:00,2011-11-23 16:52:00.696000+01:00,188500,500
10953,11119,COMPLETE,O_CANCELLED,2011-12-24 12:55:20.454000+01:00,2011-11-23 16:52:00.696000+01:00,188500,500
10954,11202,COMPLETE,O_SELECTED,2011-11-23 17:34:41.219000+01:00,2011-11-23 17:14:38.959000+01:00,188503,6000
10955,11202,COMPLETE,O_CREATED,2011-11-23 17:34:42.726000+01:00,2011-11-23 17:14:38.959000+01:00,188503,6000
10956,11202,COMPLETE,O_SENT,2011-11-23 17:34:42.752000+01:00,2011-11-23 17:14:38.959000+01:00,188503,6000
10957,11049,COMPLETE,O_SENT_BACK,2011-11-29 11:27:07.639000+01:00,2011-11-23 17:14:38.959000+01:00,188503,6000
10958,10609,COMPLETE,O_ACCEPTED,2011-12-22 08:40:52.876000+01:00,2011-11-23 17:14:38.959000+01:00,188503,6000
10959,10933,COMPLETE,O_SELECTED,2011-11-23 20:57:25.953000+01:00,2011-11-23 17:34:46.948000+01:00,188506,17500
10960,10933,COMPLETE,O_CREATED,2011-11-23 20:57:28.501000+01:00,2011-11-23 17:34:46.948000+01:00,188506,17500
10961,10933,COMPLETE,O_SENT,2011-11-23 20:57:28.529000+01:00,2011-11-23 17:34:46.948000+01:00,188506,17500
10962,11259,COMPLETE,O_SENT_BACK,2011-11-30 12:01:59.811000+01:00,2011-11-23 17:34:46.948000+01:00,188506,17500
10963,10972,COMPLETE,O_ACCEPTED,2011-12-06 10:03:21.279000+01:00,2011-11-23 17:34:46.948000+01:00,188506,17500
10964,11169,COMPLETE,O_SELECTED,2011-11-24 12:31:16.281000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10965,11169,COMPLETE,O_CREATED,2011-11-24 12:31:17.695000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10966,11169,COMPLETE,O_SENT,2011-11-24 12:31:17.726000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10967,11259,COMPLETE,O_SENT_BACK,2011-11-29 11:40:37.912000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10968,10138,COMPLETE,O_CANCELLED,2011-12-02 08:51:12.837000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10969,10138,COMPLETE,O_SELECTED,2011-12-02 08:51:12.837000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10970,10138,COMPLETE,O_CREATED,2011-12-02 08:51:15.911000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10971,10138,COMPLETE,O_SENT,2011-12-02 08:51:15.950000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10972,10138,COMPLETE,O_ACCEPTED,2011-12-02 08:52:40.653000+01:00,2011-11-23 17:48:11.263000+01:00,188509,30000
10973,10861,COMPLETE,O_SELECTED,2011-11-24 18:30:25.599000+01:00,2011-11-23 18:30:20.033000+01:00,188512,7000
10974,10861,COMPLETE,O_CREATED,2011-11-24 18:30:26.469000+01:00,2011-11-23 18:30:20.033000+01:00,188512,7000
10975,10861,COMPLETE,O_SENT,2011-11-24 18:30:26.497000+01:00,2011-11-23 18:30:20.033000+01:00,188512,7000
10976,10899,COMPLETE,O_SENT_BACK,2011-12-08 10:24:35.279000+01:00,2011-11-23 18:30:20.033000+01:00,188512,7000
10977,10609,COMPLETE,O_ACCEPTED,2011-12-16 14:40:47.963000+01:00,2011-11-23 18:30:20.033000+01:00,188512,7000
10978,10629,COMPLETE,O_SELECTED,2011-11-23 18:45:23.011000+01:00,2011-11-23 18:33:48.600000+01:00,188515,25000
10979,10629,COMPLETE,O_CREATED,2011-11-23 18:45:24.359000+01:00,2011-11-23 18:33:48.600000+01:00,188515,25000
10980,10629,COMPLETE,O_SENT,2011-11-23 18:45:24.393000+01:00,2011-11-23 18:33:48.600000+01:00,188515,25000
10981,10629,COMPLETE,O_SENT_BACK,2011-11-23 18:46:08.348000+01:00,2011-11-23 18:33:48.600000+01:00,188515,25000
10982,10629,COMPLETE,O_ACCEPTED,2011-11-25 11:03:11.723000+01:00,2011-11-23 18:33:48.600000+01:00,188515,25000
10983,10929,COMPLETE,O_SELECTED,2011-11-23 19:36:46.366000+01:00,2011-11-23 19:03:44.804000+01:00,188521,15000
10984,10929,COMPLETE,O_CREATED,2011-11-23 19:36:47.843000+01:00,2011-11-23 19:03:44.804000+01:00,188521,15000
10985,10929,COMPLETE,O_SENT,2011-11-23 19:36:47.869000+01:00,2011-11-23 19:03:44.804000+01:00,188521,15000
10986,11122,COMPLETE,O_CANCELLED,2011-11-30 19:27:58.750000+01:00,2011-11-23 19:03:44.804000+01:00,188521,15000
10987,11202,COMPLETE,O_SELECTED,2011-11-25 14:53:57.611000+01:00,2011-11-23 19:20:43.679000+01:00,188524,2000
10988,11202,COMPLETE,O_CREATED,2011-11-25 14:53:58.881000+01:00,2011-11-23 19:20:43.679000+01:00,188524,2000
10989,11202,COMPLETE,O_SENT,2011-11-25 14:53:58.953000+01:00,2011-11-23 19:20:43.679000+01:00,188524,2000
10990,112,COMPLETE,O_CANCELLED,2011-12-26 09:15:32.507000+01:00,2011-11-23 19:20:43.679000+01:00,188524,2000
10991,10982,COMPLETE,O_SELECTED,2011-11-24 14:22:19.316000+01:00,2011-11-23 19:27:34.850000+01:00,188530,10000
10992,10982,COMPLETE,O_CREATED,2011-11-24 14:22:21.525000+01:00,2011-11-23 19:27:34.850000+01:00,188530,10000
10993,10982,COMPLETE,O_SENT,2011-11-24 14:22:21.577000+01:00,2011-11-23 19:27:34.850000+01:00,188530,10000
10994,11259,COMPLETE,O_SENT_BACK,2011-12-15 10:33:52.632000+01:00,2011-11-23 19:27:34.850000+01:00,188530,10000
10995,10609,COMPLETE,O_ACCEPTED,2011-12-16 12:50:12.526000+01:00,2011-11-23 19:27:34.850000+01:00,188530,10000
10996,11169,COMPLETE,O_SELECTED,2011-11-24 09:31:22.109000+01:00,2011-11-23 19:30:54.846000+01:00,188533,17500
10997,11169,COMPLETE,O_CREATED,2011-11-24 09:31:24.721000+01:00,2011-11-23 19:30:54.846000+01:00,188533,17500
10998,11169,COMPLETE,O_SENT,2011-11-24 09:31:24.770000+01:00,2011-11-23 19:30:54.846000+01:00,188533,17500
10999,10899,COMPLETE,O_SENT_BACK,2011-11-30 11:03:26.241000+01:00,2011-11-23 19:30:54.846000+01:00,188533,17500
11000,10138,COMPLETE,O_ACCEPTED,2011-12-05 11:02:44.400000+01:00,2011-11-23 19:30:54.846000+01:00,188533,17500
11001,11169,COMPLETE,O_SELECTED,2011-11-25 16:44:01.754000+01:00,2011-11-23 19:54:21.638000+01:00,188554,15000
11002,11169,COMPLETE,O_CREATED,2011-11-25 16:44:04.210000+01:00,2011-11-23 19:54:21.638000+01:00,188554,15000
11003,11169,COMPLETE,O_SENT,2011-11-25 16:44:04.262000+01:00,2011-11-23 19:54:21.638000+01:00,188554,15000
11004,11259,COMPLETE,O_SENT_BACK,2011-12-13 09:58:44.746000+01:00,2011-11-23 19:54:21.638000+01:00,188554,15000
11005,11009,COMPLETE,O_DECLINED,2011-12-16 11:53:16.191000+01:00,2011-11-23 19:54:21.638000+01:00,188554,15000
11006,11169,COMPLETE,O_SELECTED,2011-11-25 14:49:05.717000+01:00,2011-11-23 20:14:42.020000+01:00,188566,7000
11007,11169,COMPLETE,O_CREATED,2011-11-25 14:49:06.878000+01:00,2011-11-23 20:14:42.020000+01:00,188566,7000
11008,11169,COMPLETE,O_SENT,2011-11-25 14:49:06.905000+01:00,2011-11-23 20:14:42.020000+01:00,188566,7000
11009,10899,COMPLETE,O_SENT_BACK,2011-11-30 11:24:12.955000+01:00,2011-11-23 20:14:42.020000+01:00,188566,7000
11010,10609,COMPLETE,O_ACCEPTED,2011-12-02 13:52:55.546000+01:00,2011-11-23 20:14:42.020000+01:00,188566,7000
11011,11202,COMPLETE,O_SELECTED,2011-11-23 21:04:11.807000+01:00,2011-11-23 20:40:17.869000+01:00,188575,10000
11012,11202,COMPLETE,O_CREATED,2011-11-23 21:04:12.961000+01:00,2011-11-23 20:40:17.869000+01:00,188575,10000
11013,11202,COMPLETE,O_SENT,2011-11-23 21:04:12.997000+01:00,2011-11-23 20:40:17.869000+01:00,188575,10000
11014,11259,COMPLETE,O_SENT_BACK,2011-11-30 10:28:47.885000+01:00,2011-11-23 20:40:17.869000+01:00,188575,10000
11015,10138,COMPLETE,O_DECLINED,2011-12-05 09:41:21.201000+01:00,2011-11-23 20:40:17.869000+01:00,188575,10000
11016,10939,COMPLETE,O_SELECTED,2011-11-25 09:59:25.977000+01:00,2011-11-23 20:48:14.647000+01:00,188578,15000
11017,10939,COMPLETE,O_CREATED,2011-11-25 09:59:28.299000+01:00,2011-11-23 20:48:14.647000+01:00,188578,15000
11018,10939,COMPLETE,O_SENT,2011-11-25 09:59:28.328000+01:00,2011-11-23 20:48:14.647000+01:00,188578,15000
11019,11049,COMPLETE,O_SENT_BACK,2011-12-15 10:36:06.661000+01:00,2011-11-23 20:48:14.647000+01:00,188578,15000
11020,10809,COMPLETE,O_ACCEPTED,2011-12-19 12:36:33.075000+01:00,2011-11-23 20:48:14.647000+01:00,188578,15000
11021,11180,COMPLETE,O_SELECTED,2011-11-24 16:21:07.537000+01:00,2011-11-23 20:53:23.925000+01:00,188581,6000
11022,11180,COMPLETE,O_CREATED,2011-11-24 16:21:08.846000+01:00,2011-11-23 20:53:23.925000+01:00,188581,6000
11023,11180,COMPLETE,O_SENT,2011-11-24 16:21:08.869000+01:00,2011-11-23 20:53:23.925000+01:00,188581,6000
11024,11259,COMPLETE,O_SENT_BACK,2011-12-05 10:06:35.292000+01:00,2011-11-23 20:53:23.925000+01:00,188581,6000
11025,10138,COMPLETE,O_ACCEPTED,2011-12-06 16:11:27.669000+01:00,2011-11-23 20:53:23.925000+01:00,188581,6000
11026,11119,COMPLETE,O_SELECTED,2011-11-24 18:39:43.214000+01:00,2011-11-23 21:02:41.526000+01:00,188584,6000
11027,11119,COMPLETE,O_CREATED,2011-11-24 18:39:44.212000+01:00,2011-11-23 21:02:41.526000+01:00,188584,6000
11028,11119,COMPLETE,O_SENT,2011-11-24 18:39:44.240000+01:00,2011-11-23 21:02:41.526000+01:00,188584,6000
11029,11049,COMPLETE,O_SENT_BACK,2011-12-05 10:00:51.464000+01:00,2011-11-23 21:02:41.526000+01:00,188584,6000
11030,10138,COMPLETE,O_ACCEPTED,2011-12-08 08:41:32.099000+01:00,2011-11-23 21:02:41.526000+01:00,188584,6000
11031,11119,COMPLETE,O_SELECTED,2011-11-24 17:46:29.411000+01:00,2011-11-23 21:12:14.955000+01:00,188590,25000
11032,11119,COMPLETE,O_CREATED,2011-11-24 17:46:30.324000+01:00,2011-11-23 21:12:14.955000+01:00,188590,25000
11033,11119,COMPLETE,O_SENT,2011-11-24 17:46:30.364000+01:00,2011-11-23 21:12:14.955000+01:00,188590,25000
11034,11049,COMPLETE,O_SENT_BACK,2011-12-15 10:38:12.635000+01:00,2011-11-23 21:12:14.955000+01:00,188590,25000
11035,10138,COMPLETE,O_ACCEPTED,2011-12-19 12:47:09.554000+01:00,2011-11-23 21:12:14.955000+01:00,188590,25000
11036,11169,COMPLETE,O_SELECTED,2011-11-24 10:12:54.999000+01:00,2011-11-23 21:39:46.713000+01:00,188599,10000
11037,11169,COMPLETE,O_CREATED,2011-11-24 10:12:56.425000+01:00,2011-11-23 21:39:46.713000+01:00,188599,10000
11038,11169,COMPLETE,O_SENT,2011-11-24 10:12:56.453000+01:00,2011-11-23 21:39:46.713000+01:00,188599,10000
11039,11259,COMPLETE,O_SENT_BACK,2011-11-29 11:43:29.528000+01:00,2011-11-23 21:39:46.713000+01:00,188599,10000
11040,10972,COMPLETE,O_ACCEPTED,2011-12-01 12:33:30.338000+01:00,2011-11-23 21:39:46.713000+01:00,188599,10000
11041,10982,COMPLETE,O_SELECTED,2011-11-24 16:50:24.858000+01:00,2011-11-23 21:51:20.817000+01:00,188605,10000
11042,10982,COMPLETE,O_CREATED,2011-11-24 16:50:26.067000+01:00,2011-11-23 21:51:20.817000+01:00,188605,10000
11043,10982,COMPLETE,O_SENT,2011-11-24 16:50:26.098000+01:00,2011-11-23 21:51:20.817000+01:00,188605,10000
11044,11259,COMPLETE,O_SENT_BACK,2011-11-30 11:23:29.233000+01:00,2011-11-23 21:51:20.817000+01:00,188605,10000
11045,10609,COMPLETE,O_DECLINED,2011-12-02 15:14:17.235000+01:00,2011-11-23 21:51:20.817000+01:00,188605,10000
11046,11203,COMPLETE,O_SELECTED,2011-11-25 19:54:27.366000+01:00,2011-11-23 21:52:33.207000+01:00,188608,6000
11047,11203,COMPLETE,O_CREATED,2011-11-25 19:54:28.556000+01:00,2011-11-23 21:52:33.207000+01:00,188608,6000
11048,11203,COMPLETE,O_SENT,2011-11-25 19:54:28.589000+01:00,2011-11-23 21:52:33.207000+01:00,188608,6000
11049,11259,COMPLETE,O_SENT_BACK,2011-12-07 10:56:29.533000+01:00,2011-11-23 21:52:33.207000+01:00,188608,6000
11050,11201,COMPLETE,O_DECLINED,2011-12-12 17:56:00.308000+01:00,2011-11-23 21:52:33.207000+01:00,188608,6000
11051,11189,COMPLETE,O_SELECTED,2011-11-24 09:45:47.724000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11052,11189,COMPLETE,O_CREATED,2011-11-24 09:45:49.080000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11053,11189,COMPLETE,O_SENT,2011-11-24 09:45:49.147000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11054,11189,COMPLETE,O_CANCELLED,2011-11-24 09:48:38.523000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11055,11189,COMPLETE,O_SELECTED,2011-11-24 09:48:38.523000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11056,11189,COMPLETE,O_CREATED,2011-11-24 09:48:39.792000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11057,11189,COMPLETE,O_SENT,2011-11-24 09:48:39.817000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11058,10899,COMPLETE,O_SENT_BACK,2011-12-12 10:19:04.408000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11059,10809,COMPLETE,O_ACCEPTED,2011-12-14 14:48:01.073000+01:00,2011-11-24 06:42:05.702000+01:00,188639,25000
11060,11189,COMPLETE,O_SELECTED,2011-11-24 11:01:32.226000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11061,11189,COMPLETE,O_CREATED,2011-11-24 11:01:33.626000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11062,11189,COMPLETE,O_SENT,2011-11-24 11:01:33.648000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11063,10971,COMPLETE,O_CANCELLED,2011-12-05 14:18:06.434000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11064,10971,COMPLETE,O_SELECTED,2011-12-05 14:18:06.434000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11065,10971,COMPLETE,O_CREATED,2011-12-05 14:18:08.255000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11066,10971,COMPLETE,O_SENT,2011-12-05 14:18:08.548000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11067,10899,COMPLETE,O_SENT_BACK,2011-12-15 10:56:25.916000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11068,11181,COMPLETE,O_CANCELLED,2011-12-19 20:00:30.121000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11069,11181,COMPLETE,O_SELECTED,2011-12-19 20:00:30.121000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11070,11181,COMPLETE,O_CREATED,2011-12-19 20:00:32.037000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11071,11181,COMPLETE,O_SENT,2011-12-19 20:00:32.090000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11072,10789,COMPLETE,O_SENT_BACK,2011-12-23 10:23:57.813000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11073,10138,COMPLETE,O_ACCEPTED,2011-12-23 12:35:36.593000+01:00,2011-11-24 10:41:25.024000+01:00,188663,5000
11074,11121,COMPLETE,O_SELECTED,2011-11-24 17:02:29.906000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11075,11121,COMPLETE,O_CREATED,2011-11-24 17:02:31.183000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11076,11121,COMPLETE,O_SENT,2011-11-24 17:02:31.217000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11077,11121,COMPLETE,O_CANCELLED,2011-11-24 17:03:14.312000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11078,11121,COMPLETE,O_SELECTED,2011-11-24 17:03:14.312000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11079,11121,COMPLETE,O_CREATED,2011-11-24 17:03:15.451000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11080,11121,COMPLETE,O_SENT,2011-11-24 17:03:15.483000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11081,112,COMPLETE,O_CANCELLED,2011-12-25 09:15:20.959000+01:00,2011-11-24 11:34:58.715000+01:00,188675,29622
11082,11189,COMPLETE,O_SELECTED,2011-11-24 12:42:01.707000+01:00,2011-11-24 11:39:25.042000+01:00,188678,6000
11083,11189,COMPLETE,O_CREATED,2011-11-24 12:42:02.529000+01:00,2011-11-24 11:39:25.042000+01:00,188678,6000
11084,11189,COMPLETE,O_SENT,2011-11-24 12:42:02.584000+01:00,2011-11-24 11:39:25.042000+01:00,188678,6000
11085,11121,COMPLETE,O_CANCELLED,2011-12-06 12:38:26.680000+01:00,2011-11-24 11:39:25.042000+01:00,188678,6000
11086,11189,COMPLETE,O_SELECTED,2011-11-24 12:14:04.022000+01:00,2011-11-24 11:53:58.240000+01:00,188681,5000
11087,11189,COMPLETE,O_CREATED,2011-11-24 12:14:05.590000+01:00,2011-11-24 11:53:58.240000+01:00,188681,5000
11088,11189,COMPLETE,O_SENT,2011-11-24 12:14:05.615000+01:00,2011-11-24 11:53:58.240000+01:00,188681,5000
11089,10982,COMPLETE,O_CANCELLED,2011-12-20 18:47:53.397000+01:00,2011-11-24 11:53:58.240000+01:00,188681,5000
11090,11189,COMPLETE,O_SELECTED,2011-11-24 14:00:36.151000+01:00,2011-11-24 12:33:23.092000+01:00,188702,11500
11091,11189,COMPLETE,O_CREATED,2011-11-24 14:00:39.172000+01:00,2011-11-24 12:33:23.092000+01:00,188702,11500
11092,11189,COMPLETE,O_SENT,2011-11-24 14:00:39.212000+01:00,2011-11-24 12:33:23.092000+01:00,188702,11500
11093,10913,COMPLETE,O_CANCELLED,2011-12-24 14:59:50.662000+01:00,2011-11-24 12:33:23.092000+01:00,188702,11500
11094,11189,COMPLETE,O_SELECTED,2011-11-24 15:51:30.168000+01:00,2011-11-24 13:12:40.470000+01:00,188708,25000
